Town,Postcode
Greenhouse,H91
Greenmount,H91
Griggins,H91
Galway,H91
Glenanail,H91
Halfmace,H91
Hawkhill,H91
Hazelwood,H91
Headford,H91
Heath Island,H91
Hillpark,H91
Hollymount,H91
Hollypark,H91
Hollywood,H91
Homefarm,H91
Horsevalley,H91
Illaunmore,H91
Illaunroe,H91
Illeny,H91
Illion East,H91
Illion West,H91
Inchaboy South,H91
Inchamakinna,H91
Inis an Ghainimh,H91
Inish Travin,H91
Inishbarra,H91
Inisheltia,H91
Inishnee,H91
Inishroo,H91
Inisklackan,H91
Inver,H91
Inverin,H91
Ionad Gnó na Bhforb,H91
Ivneen,H91
Joyces Park,H91
Kanrawer,H91
Keamsellagh East,H91
Keamsellagh West,H91
Keeagh,H91
Keekill,H91
Keelderry,H91
Keelkyle,H91
Keeraunbeg,H91
Keeraunmore,H91
Keeraunnagark South,H91
Keernaun,H91
Kentfield,H91
Kilbeacanty,H91
Kilbeg,H91
Kilbeg Pier,H91
Kilbricken,H91
Kilcahill,H91
Kilcaimin,H91
Kilcloggaun,H91
Kilcolgan,H91
Kilconierin,H91
Kilcoona,H91
Kilcornan,H91
Kilcrimple,H91
Kildaree,H91
Kildrum,H91
Kilgarriff,H91
Kilgill,H91
Kilkerrin,H91
Kilkilvery,H91
Killafeen,H91
Killagoola,H91
Killaguile,H91
Killamanagh,H91
Killannin,H91
Killarainy,H91
Killeany,H91
Killeely Beg,H91
Killeely More,H91
Killeen,H91
Killeenavarra,H91
Killeeneen Beg,H91
Killeeneen More,H91
Killeenhugh,H91
Killeenmunterlane N,H91
Killeenmunterlane S,H91
Killinny East,H91
Killinny West,H91
Killogilleen,H91
Killola,H91
Killomoran,H91
Killora,H91
Killoughter,H91
Kilmacduagh,H91
Kilmilkin,H91
Kilmurry,H91
Kilmurvy,H91
Kilquain,H91
Kilquaine,H91
Kilroe,H91
Kilroe East,H91
Kilroe West,H91
Kilronan,H91
Kiltartan,H91
Kilthomas,H91
Kilthurla,H91
Kiltiernan East,H91
Kiltiernan West,H91
Kiltrasna,H91
Kiltroge,H91
Kiltullagh,H91
Kilvolan,H91
Kinincha,H91
Kiniska,H91
Kinmona North,H91
Kinmona South,H91
Kinvara,H91
Kinvara West,H91
Knock,H91
Knockadav,H91
Knockadoagh,H91
Knockakilleen,H91
Knockalough,H91
Knockarasser,H91
Knockaunatouk,H91
Knockaunawadda,H91
Knockaunbaun,H91
Knockauncarragh,H91
Knockauncoura,H91
Knockawuddy,H91
Knockbane,H91
Knockdoe,H91
Knockdoebeg West,H91
Knockdoemore,H91
Knockereen,H91
Knockferry,H91
Knockkillaree,H91
Knocklahard,H91
Knocklawrence,H91
Knocknagreana,H91
Knocknahaw,H91
Knockoura,H91
Knockouran,H91
Knockranny,H91
Knockroe,H91
Knockroone,H91
Knockshanbally,H91
Knocktoby,H91
Kylebroghlan,H91
Kylemore,H91
Kylesalia,H91
Kingston,H91
Knocknacarra,H91
Labane,H91
Lackan,H91
Lacklea,H91
Laghtgannon,H91
Laghtphilip,H91
Laghtyshaughnessy,H91
Lakefield,H91
Lakeview,H91
Lakyle,H91
Largan,H91
Larragan,H91
Laughil,H91
Lavally,H91
Lavallyconor,H91
Leagaun,H91
Leagh North,H91
Leagh South,H91
Lealetter,H91
Leam East,H91
Leam West,H91
Lecarrow,H91
Lecarrowmore,H91
Lecknabegga,H91
Leenane,H91
Lehanagh North,H91
Lehenagh,H91
Leithrinn,H91
Lemnaheltia,H91
Lemonfield,H91
Lenarevagh,H91
Letter,H91
Letter Beg,H91
Letter More,H91
Lettera,H91
Letterard,H91
Letterbrickaun,H91
Lettercallow,H91
Lettercamps,H91
Lettercaumus,H91
Lettercraffroe,H91
Letterdeskert,H91
Letterdife,H91
Letterettrin,H91
Letterfir,H91
Letterfore,H91
Letterfrack,H91
Lettergesh East,H91
Lettergesh West,H91
Lettergunnet,H91
Lettermas,H91
Lettermore,H91
Lettermuckoo,H91
Lettermullen,H91
Letterpeak,H91
Lettershinna,H91
Lickerrig,H91
Limepark North,H91
Lippa,H91
Lisbrine,H91
Liscananaun,H91
Lisdonagh,H91
Lisduff,H91
Lisheen,H91
Lisheenanoran,H91
Lisheenavalla,H91
Lisheeneenaun West,H91
Lisheenkyle East,H91
Lisheenkyle West,H91
Lisheennageeha,H91
Liskevin,H91
Lismoyle,H91
Lisnagloos,H91
Lisnagranshy,H91
Lisnagyreeny,H91
Lisrabirra,H91
Liss,H91
Lissadoill,H91
Lissadulta,H91
Lissagurraun,H91
Lissalondoon,H91
Lissarulla,H91
Lissatunny,H91
Lisseneena,H91
Lissindragan,H91
Lissoughter,H91
Lodge,H91
Lough Cutra,H91
Lough Cutra Demesne,H91
Loughaconeera,H91
Loughaunbeg East,H91
Loughaunbeg West,H91
Loughcurra North,H91
Loughcurra South,H91
Loughgeorge,H91
Loughinch,H91
Loughinwadda,H91
Lower Kilronan,H91
Luggane,H91
Luggawannia,H91
Luimnagh,H91
Luimnagh East,H91
Luimnagh West,H91
Lurga,H91
Lurgan,H91
Lutty,H91
Lydican,H91
Lower Dangan,H91
Maam Cross,H91
Maam East,H91
Maam West,H91
Mace,H91
Maghera Beg,H91
Maghera More,H91
Mainistir,H91
Mannin,H91
Manninard,H91
Maree,H91
Marshalls Park,H91
Masson Island,H91
Maumeen,H91
Maumfin,H91
Maumgawnagh,H91
Mausrevagh,H91
Middle Kilronan,H91
Middle Third,H91
Middlequarter,H91
Mill,H91
Minna,H91
Mirehill,H91
Móinín na Ruaige,H91
Moneen East,H91
Moneen West,H91
Moneenmore,H91
Moneyduff,H91
Moneymore,H91
Moneymore East,H91
Moneymore West,H91
Moneyteige,H91
Monksfield,H91
Monroe,H91
Montiagh,H91
Montiagh South,H91
Mount Perry,H91
Mountain West,H91
Mountross,H91
Mountscribe,H91
Moy,H91
Moyard,H91
Moyard High,H91
Moycola,H91
Moycullen,H91
Moycullen Enterpris,H91
Moyne Hill,H91
Moyode,H91
Moyrus,H91
Moyvilla,H91
Moyvilla West,H91
Moyvoon East,H91
Moyvoon West,H91
Muckanaghederdauhau,H91
Muckanaghkillew,H91
Muckcoort,H91
Muckrush,H91
Mullaghadrum,H91
Mullaghglass,H91
Mullaghruttery,H91
Munterowen East,H91
Munterowen Middle,H91
Murvey,H91
Mweenish Island,H91
Menlo,H91
Mervue,H91
Murrough,H91
Mutton Island,H91
Na Creagáin,H91
Na Haille,H91
New Line,H91
New Village,H91
Newline,H91
Newtown,H91
Newtownblake,H91
Newtownlynch,H91
Newvillage,H91
Nogra,H91
Normangrove,H91
Northampton,H91
Newcastle,H91
Oakfield,H91
Oaklands,H91
Oatquarter,H91
Oghil,H91
Oldchapel,H91
Oldtown,H91
Oltore,H91
Onaght,H91
Oorid,H91
Oran Beg,H91
Oran More,H91
Oranhill,H91
Oranmore Business P,H91
Oranswell,H91
Oughterard,H91
Ower,H91
Ower East,H91
Ower West,H91
Palmerstown,H91
Park,H91
Park East,H91
Park Middle,H91
Parkaloughan,H91
Parkatleva,H91
Parkbaun,H91
Parkmore,H91
Parkmore East,H91
Parkmore Pier,H91
Parkmore West,H91
Parkroe,H91
Peake,H91
Pillagh,H91
Pointa,H91
Pol na Gcan,H91
Polkeen,H91
Pollacullaire,H91
Pollagh,H91
Pollaghrevagh,H91
Polldonoghoe,H91
Polleeny,H91
Pollnaclogha,H91
Pollnagarragh East,H91
Pollnagarragh West,H91
Pollnaveagh,H91
Pooreen,H91
Porridgetown East,H91
Porridgetown West,H91
Portacarron,H91
Portacarron Beg,H91
Portarra,H91
Poul,H91
Pouleywerin,H91
Poulwirren,H91
Poundcartron,H91
Pribbaun,H91
Prospect,H91
Prospect Hill,H91
Qummney,H91
Racepark,H91
Racoona,H91
Rafwee,H91
Raha,H91
Rahaneena,H91
Rahasane,H91
Rahealy,H91
Raheen,H91
Raheen Demesne,H91
Raigh,H91
Rakerin,H91
Rathanlon,H91
Rathbaun,H91
Rathcosgrove,H91
Rathcosgry,H91
Rathealy,H91
Rathgorgan,H91
Rathmoyle,H91
Rathwilladoon,H91
Reaskgarriff,H91
Reaskmore,H91
Reekhill,H91
Renville East,H91
Renville West,H91
Rindifin,H91
Rinn,H91
Rinnaharney,H91
Rinneen,H91
Rinnenoon,H91
Rinrush,H91
River House,H91
Riverside,H91
Riverville,H91
Rockhill,H91
Rocklands,H91
Rockmount,H91
Rockwood,H91
Roevehagh,H91
Roo,H91
Roo Demesne,H91
Rooaunmore,H91
Rooghaun,H91
Roscrea,H91
Rosduff,H91
Roskeeda,H91
Rosleague,H91
Rosmuck,H91
Rosroe,H91
Ross,H91
Ross Demesne,H91
Ross Lodge,H91
Rossaveel Lower,H91
Rossaveel Middle,H91
Rossaveel Upper,H91
Rosscahill East,H91
Rosscahill West,H91
Rossroe Island,H91
Roteach,H91
Roundstone,H91
Roveagh,H91
Rusheen,H91
Rusheenacholla,H91
Rusheenduff,H91
Rusheennamanagh,H91
Rusheeny,H91
Rushveala,H91
Russaun,H91
Rahoon,H91
Renmore,H91
Riverside,H91
Rockbarton,H91
Roscam,H91
Rosshill,H91
Rusheen Bay,H91
Saint Clerans,H91
Salahoona,H91
Salalee,H91
Salrock,H91
Scailp an Chait,H91
Scalp,H91
Scarriff,H91
Sconce,H91
Scrahallia,H91
Screebe,H91
Sean Bhaile,H91
Seanadh Gharráin,H91
Seannagrein,H91
Seapoint,H91
Seefin,H91
Seershin,H91
Shanacavas,H91
Shanaglish,H91
Shanaveg,H91
Shanbally,H91
Shanballymore,H91
Shanboolard,H91
Shanclogh,H91
Shankill,H91
Shannafreaghoge,H91
Shannakeela,H91
Shannapheasteen,H91
Shannawagh,H91
Shannawoneen,H91
Shantallow,H91
Shanvally,H91
Sheeaun,H91
Sheeaunroe,H91
Shessareagh,H91
Shigaunagh,H91
Shindilla,H91
Shrawn,H91
Shrawnbeg,H91
Shrulegrove,H91
Silverstand,H91
Skeaghbeg,H91
Skehanagh,H91
Slate,H91
Slieveaneena,H91
Slieveaun,H91
Slievefin,H91
Snauvbo,H91
South Shore,H91
Southpark,H91
Spiddal,H91
Spiddal East,H91
Spiddal Middle,H91
Spiddal West,H91
Srah,H91
Sroove,H91
Srue,H91
Sruthan,H91
Stonepark,H91
Stradbally East,H91
Stradbally North,H91
Stradbally South,H91
Stradbally West,H91
Streamstown,H91
Stripe,H91
Strongford,H91
Strongford Mills,H91
Strongford Weir,H91
Summerfield,H91
Summerfield Green,H91
Sylaun,H91
Salthill,H91
Shantalla,H91
Tallowroe,H91
Tamhna Bhig,H91
Taramuid,H91
Tawin,H91
Tawnagh East,H91
Tawnagh West,H91
Tawnaghbaun,H91
Tawnaghmore,H91
Tawnybeg,H91
Teach Mor,H91
Teachmor East,H91
Teachmor West,H91
Templemartin,H91
Termon,H91
The Bridge Retail P,H91
The Glebe,H91
The Lodge,H91
The Milestone,H91
The Pier,H91
The Point,H91
The Quay,H91
The Weir,H91
Thornpark,H91
Thumnascrah,H91
Tiernakill North,H91
Tiernakill South,H91
Tiernee,H91
Tierneevin,H91
Tievegarriff,H91
Tievemore,H91
Tiraloughan,H91
Tishmore,H91
Toberbracken,H91
Tobercrossaun,H91
Tonabrocky,H91
Tonacooleen,H91
Tonadooravaun,H91
Tonagarraun,H91
Tonamace,H91
Tonranny,H91
Tonroe,H91
Tonwee,H91
Tonweeroe,H91
Toombeola,H91
Toorclogher,H91
Tooreen,H91
Tooreena,H91
Tooreenacoona,H91
Tooreeny,H91
Toureen,H91
Trabane,H91
Tracht,H91
Treankyle,H91
Treanlaur,H91
Trellick,H91
Troscaigh na Gcapal,H91
Truscan,H91
Trusky East,H91
Trusky West,H91
Tuar Beag,H91
Tubber,H91
Tullaghboy,H91
Tullaghmore,H91
Tullaghnanoon,H91
Tullira,H91
Tullokyne,H91
Tully,H91
Tully Beg,H91
Tully More,H91
Tullybrattan,H91
Tullycross,H91
Tullyvealnaslee,H91
Tullyvrick,H91
Tumnahulla,H91
Turlough,H91
Turloughbeg,H91
Turloughcor,H91
Turloughgarve,H91
Two Mile Ditch,H91
Tyrone,H91
Terryland,H91
The Claddagh,H91
The Docks,H91
Uggool,H91
Ungwee,H91
Upper Cloosh,H91
Upper Kilronan,H91
Upper Dangan,H91
Wakefield,H91
Waterdale,H91
Waymont,H91
Weir Village,H91
West Village,H91
Westlink Commercial,H91
Westquarter,H91
Whistlebridge,H91
Woodpark,H91
Woodstock,H91
Woodville,H91
Wormhole,H91
Westside,H91
Esker,R42
Killaltanagh,R42
Killeragh,R42
Kilmacshane,R42
Kilnaborris,R42
Shannongrove,R42
Derrygoolin,V94
Derrygoolin South,V94
Raynaclamper,V94
Skenahincha,V94
Thureeny,V94
